Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Share_Issued_2019,Stockholders_Equity_2019,Total_Debt_2019,Free_Cash_Flow_2019,Operating_Cash_Flow_2019,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019
138726792.0,138933907.0,143168815.0,157044687.0,2212332000.0,2476654000.0,2712470000.0,3292558000.0,2217255000.0,2800600000.0,2890637000.0,2807297000.0,,576619000.0,568408000.0,215031000.0,,713636000.0,704670000.0,329622000.0,,2.21,1.18,-1.17,55332000.0,310611000.0,173185000.0,-186370000.0,14378461000.0,13148182000.0,13340852000.0,13239976000.0,ACM,,,,,,,,
,59677097.0,58696743.0,56097897.0,,674856000.0,676204000.0,141150000.0,,79502000.0,39140000.0,50097000.0,,-154714000.0,-49805000.0,-69032000.0,,-62194000.0,-40093000.0,-13547000.0,,0.66,0.65,0.34,,39263000.0,37757000.0,18780000.0,,388832000.0,259751000.0,156624000.0,ACMR,54134277.0,97321000.0,17640000.0,8278000.0,9403000.0,0.373333,18894000.0,107524000.0
664616285.0,664561282.0,656590625.0,658548895.0,25692839000.0,22106540000.0,19528272000.0,17001902000.0,3149034000.0,3325756000.0,3506634000.0,3485513000.0,8996096000.0,8823131000.0,8395016000.0,7616020000.0,9524268000.0,9541129000.0,8975148000.0,8215152000.0,10.9,10.87,9.31,8.03,6871557000.0,6877169000.0,5906809000.0,5107839000.0,64111745000.0,61594305000.0,50533389000.0,44327039000.0,ACN,,,,,,,,
,8838720.0,8795877.0,8771993.0,,245042000.0,272114000.0,257972000.0,,24162000.0,37970000.0,56883000.0,,37390000.0,40550000.0,24422000.0,,39201000.0,42126000.0,25470000.0,,4.15,3.19,2.13,,35752000.0,27834000.0,18394000.0,,105232000.0,93930000.0,93002000.0,ACNB,7141959.0,189516000.0,69798000.0,24299000.0,25723000.0,3.36,23721000.0,77587000.0
,11085103.0,11085103.0,10300000.0,,134259000.0,111590000.0,80295000.0,,105425000.0,105202000.0,95064000.0,,503000.0,17558000.0,14230000.0,,5577000.0,19055000.0,17978000.0,,2.16,2.17,-2.98,,22066000.0,20245000.0,-27267000.0,,414147000.0,334715000.0,256000000.0,ACNT,10300000.0,106511000.0,113428000.0,24103000.0,28640000.0,-0.34,-3036000.0,305168000.0
,7861515.0,7180711.0,7180711.0,,1787752.0,-5729319.0,-7083600.0,,,2000000.0,2376836.0,,-5523041.0,-2501954.0,-3974464.0,,-5314171.0,-2349949.0,-3795438.0,,-1.23,-0.829429,-0.70146,,-7605542.0,-4950290.0,-4635245.0,,60444.0,60292.0,48652.0,ACON,7180711.0,-1701936.0,515553.0,-4438448.0,-4171233.0,-0.619608,-4019258.0,26897.0
,1217161.0,662489.0,473781.0,,93622000.0,151137000.0,237955000.0,,172917000.0,190942000.0,259949000.0,,-21060000.0,-41539000.0,-65396000.0,,-20924000.0,-41348000.0,-61006000.0,,-66.8,-195.8,-246.4,,-65916000.0,-103954000.0,-99594000.0,,118566000.0,129071000.0,152967000.0,ACOR,397753.0,310820000.0,249613000.0,-218593000.0,-128167000.0,-688.600023,-272965000.0,192408000.0
,24817382.0,23261845.0,17432096.0,,166650286.0,243077385.0,176871237.0,,88000000.0,118000000.0,81200000.0,,48396950.0,-110150265.0,-25739379.0,,48396950.0,-110150265.0,-25739379.0,,-2.48,2.09,-0.2,,-59724956.0,34987321.0,-4100641.0,,-59001435.0,35766220.0,-3451483.0,ACP,,,,,,,,
,8708100.0,9149079.0,10162288.0,,435468000.0,448195000.0,334382000.0,,1910728000.0,1817961000.0,1307834000.0,,31956000.0,40531000.0,31805000.0,,32697000.0,40592000.0,31810000.0,,-1.0,1.85,-19.33,,10623000.0,33923000.0,-197713000.0,,70005000.0,44864000.0,-149551000.0,ACR,10626864.0,556398000.0,1872577000.0,43333000.0,43333000.0,2.45,35966000.0,47518000.0
,54443983.0,47144058.0,33442332.0,,747540000.0,678628000.0,473015000.0,,1031335000.0,1083151000.0,1326926000.0,,57157000.0,48206000.0,31488000.0,,57157000.0,48350000.0,31762000.0,,0.58,1.43,0.66,,29785000.0,60460000.0,21840000.0,,109046000.0,102069000.0,78688000.0,ACRE,28865610.0,426339000.0,607034000.0,30766000.0,32452000.0,1.29,36991000.0,77259000.0
,43125000.0,43125000.0,38625000.0,,332308677.0,332103608.0,25000.0,,3300000.0,2000000.0,,,-2616998.0,-2146161.0,,,-2616998.0,-2146161.0,,,0.004755,-0.06,,,205069.0,-1330304.0,,,0.0,0.0,,ACRO,,,,,,,,
,66688647.0,61228446.0,45109314.0,,197621000.0,197341000.0,37650000.0,,684000.0,693000.0,11256000.0,,-67567000.0,-52442000.0,-39086000.0,,-67567000.0,-52134000.0,-38633000.0,,-1.33,-1.6,-1.2,,-86908000.0,-90865000.0,-51015000.0,,29752000.0,6761000.0,6482000.0,ACRS,41485638.0,69912000.0,637000.0,-98058000.0,-96445000.0,-3.9,-161354000.0,4227000.0
,21920402.0,18809823.0,18809823.0,,170475000.0,-23809000.0,-8413000.0,,4961000.0,5628000.0,58000.0,,-32283000.0,-14220000.0,-2818000.0,,-30117000.0,-13982000.0,-2803000.0,,-7.56,-1.258189,-0.41184,,-31167000.0,-16243000.0,-5306000.0,,0.0,0.0,0.0,ACRV,,,,,,,,
,8243680.0,6840982.0,4940600.0,,21814000.0,-35893000.0,-55750000.0,,10423000.0,18621000.0,25599000.0,,-28695000.0,-31829000.0,-40360000.0,,-28331000.0,-30002000.0,-38505000.0,,5.73,-5.86,-9.4,,47755000.0,-35099000.0,-40379000.0,,1771000.0,2818000.0,5416000.0,ACRX,3978655.0,-41418000.0,29757000.0,-54650000.0,-51180000.0,-13.4,-53240000.0,2289000.0
44612831.0,44288183.0,26046943.0,11276181.0,67955000.0,108270000.0,55660000.0,12994000.0,485000.0,295000.0,86000.0,147000.0,-15930000.0,-17234000.0,-14388000.0,-23263000.0,-15913000.0,-17234000.0,-14319000.0,-22944000.0,-5.7,-1.62,-7.98,-14.4,-42429000.0,-9819000.0,-19678000.0,-25513000.0,0.0,0.0,196000.0,0.0,ACST,,,,,,,,
,162779000.0,162840000.0,162840000.0,,4100908000.0,4105523000.0,3881811000.0,,742830000.0,740416000.0,738162000.0,,560510000.0,572117000.0,704350000.0,,560510000.0,572117000.0,704350000.0,,4.32,3.36,2.274754,,704157000.0,546685000.0,370421000.0,,1095046000.0,1120185000.0,1106459000.0,ACT,162840000.0,3827075000.0,,500020000.0,500020000.0,4.161312,677628000.0,978853000.0
,59668570.0,54196217.0,53883818.0,,258280000.0,419433000.0,281487000.0,,62323000.0,183275000.0,116614000.0,,-43068000.0,-7765000.0,-33599000.0,,-37336000.0,13326000.0,-19620000.0,,-3.13,2.43,1.78,,-125065000.0,149197000.0,113444000.0,,59223000.0,88047000.0,29782000.0,ACTG,53290815.0,173125000.0,1264000.0,-6911000.0,-2308000.0,-0.35,-17115000.0,11246000.0
,5083051.0,5065518.0,4840571.0,,79030000.0,77082000.0,62716443.0,,63828000.0,48500000.0,47979925.0,,-1712525.0,-1232037.0,3151862.0,,2891739.0,5140578.0,5721036.0,,0.86,3.93,2.42,,3035000.0,13656000.0,8098766.0,,193962000.0,182088000.0,164003040.0,ACU,4838071.0,55705000.0,39693000.0,13021752.0,14702231.0,1.65,5513000.0,142457000.0
10362954.0,10362393.0,10353920.0,10348562.0,219853000.0,282348000.0,363898904.0,256724451.0,75000000.0,75000000.0,75000000.0,75000000.0,24415000.0,80480000.0,24416762.0,17979253.0,24415000.0,80480000.0,24416762.0,17979253.0,,-0.08,12.72,4.76,-38095000.0,-907000.0,131684012.0,49240825.0,-36372000.0,1181000.0,133571942.0,49646158.0,ACV,,,,,,,,
,158456227.0,156081969.0,154151063.0,,485724000.0,556097000.0,-139692000.0,,75500000.0,3855000.0,6901000.0,,-97659000.0,71261000.0,1483000.0,,-74263000.0,85290000.0,10368000.0,,-0.65,-0.62,-0.266109,,-102193000.0,-78182000.0,-41021000.0,,421529000.0,358435000.0,208357000.0,ACVA,154151063.0,-106142000.0,1951000.0,-79053000.0,-72460000.0,-0.577318,-77216000.0,106847000.0
,11627609.0,10215792.0,9541159.0,,7315021.0,12410241.0,2701586.0,,,,66503.0,,-7542290.0,-5013697.0,-3351558.0,,-7542290.0,-5013697.0,-3351558.0,,-1.12,-1.49,-0.482126,,-12092776.0,-12747697.0,-4600038.0,,0.0,0.0,0.0,ACXP,9541159.0,819854.0,,-3985266.0,-3985266.0,-1.24,-5931253.0,0.0
,54065710.0,54689741.0,52724775.0,,83090350.0,156558713.0,-89389956.0,,27971231.0,7489374.0,7980965.0,,-49302625.0,-45924545.0,-29464919.0,,-48611687.0,-43414619.0,-28529720.0,,-1.85,-1.825,-1.011038,,-79971847.0,-73177935.0,-16432308.0,,9292724.0,10175258.0,480000.0,ADAG,52724775.0,-57008946.0,2555116.0,-18305385.0,-18153556.0,-0.484758,-16432308.0,480000.0
,987109890.0,937547934.0,928754958.0,,81878000.0,205960000.0,341227000.0,,23077000.0,25468000.0,23711000.0,,-171509000.0,1948000.0,-56497000.0,,-141769000.0,10729000.0,-53591000.0,,-1.02,-1.02,-0.9,,-165456000.0,-158090000.0,-130092000.0,,27148000.0,6149000.0,3958000.0,ADAP,631003568.0,123638000.0,25459000.0,-115581000.0,-112507000.0,-1.32,-137165000.0,1122000.0
,601000000.0,601000000.0,601000000.0,,14051000000.0,14797000000.0,13264000000.0,,4633000000.0,4673000000.0,4708000000.0,,7396000000.0,6893000000.0,5308000000.0,,7838000000.0,7223000000.0,5727000000.0,,10.13,10.1,10.94,,4756000000.0,4822000000.0,5260000000.0,,17606000000.0,15785000000.0,12868000000.0,ADBE,,,,,,,,
,90173424.0,71285311.0,60021483.0,,4628998000.0,3417687000.0,2524487000.0,,1940018000.0,1687629000.0,1218299000.0,,362121000.0,246315000.0,142956000.0,,362121000.0,246315000.0,142956000.0,,1.84,1.79,1.76,,152437000.0,122273000.0,91381000.0,,463151000.0,363606000.0,248568000.0,ADC,45573623.0,1689331000.0,872299000.0,126707000.0,126707000.0,1.96,80081000.0,187478000.0
,89041946.0,78270000.0,76770000.0,,88727000.0,166088000.0,335505000.0,,117375000.0,101751000.0,41873000.0,,-139092000.0,-239754000.0,-171538000.0,,-136794000.0,-233378000.0,-168729000.0,,-1.99,-3.0,-3.77,,-155800000.0,-230026000.0,-246290000.0,,209908000.0,33917000.0,0.0,ADCT,73252000.0,111156000.0,5031000.0,-123729000.0,-121581000.0,-1.590182,-116484000.0,2340000.0
,117392000.0,113460000.0,110182000.0,,301412000.0,1349633000.0,1456877000.0,,734187000.0,820145000.0,905593000.0,,170157000.0,220653000.0,369289000.0,,183023000.0,234789000.0,427603000.0,,-2.83,-0.53,1.77,,-295880000.0,-55457000.0,146762000.0,,438933000.0,877696000.0,892020000.0,ADEA,63622000.0,547911000.0,353938000.0,155940000.0,169253000.0,-1.27,-62530000.0,280067000.0
,23788319.0,23460212.0,23141284.0,,139979000.0,147301000.0,85210000.0,,4581000.0,10498000.0,23886000.0,,-14975000.0,19798000.0,47784000.0,,-6061000.0,25999000.0,54469000.0,,-0.48,3.31,-1.12,,-8917000.0,60401000.0,-20302000.0,,102987000.0,100294000.0,61577000.0,ADES,22960157.0,108292000.0,44366000.0,54411000.0,62262000.0,1.96,35537000.0,70086000.0
,9367422.0,34500000.0,34500000.0,,12848505.0,258830202.0,24474.0,,300000.0,150000.0,150000.0,,-965683.0,-672304.0,,,-965683.0,-672304.0,,,0.14,-0.08,,,4832848.0,-2632760.0,,,0.0,0.0,,ADEX,,,,,,,,
496261678.0,509295941.0,525330672.0,369484899.0,35565122000.0,36465323000.0,37992542000.0,11997945000.0,7013478000.0,6548625000.0,6769875000.0,5145102000.0,3556171000.0,3776094000.0,2391393000.0,1842795000.0,4817634000.0,4475402000.0,2735069000.0,2008487000.0,6.6,5.29,3.5,3.31,3314579000.0,2748561000.0,1390422000.0,1220761000.0,12305539000.0,12013953000.0,7318286000.0,5603056000.0,ADI,,,,,,,,
,26687295.0,20946712.0,14393100.0,,3276494.0,3507811.0,3986066.0,,207375.0,256960.0,,,-11185985.0,-12014034.0,-7633161.0,,-11185985.0,-11949429.0,-7633161.0,,-12.75,-26.0,-21.75,,-12731416.0,-19423326.0,-10892990.0,,0.0,0.0,0.0,ADIL,10368352.0,7140586.0,,-6338614.0,-6338614.0,-21.75,-8591429.0,0.0
,547000000.0,560000000.0,556000000.0,,24317000000.0,22528000000.0,19948000000.0,,9180000000.0,9539000000.0,11053000000.0,,2159000000.0,5426000000.0,-3209000000.0,,3478000000.0,6595000000.0,-2386000000.0,,7.934186,4.8375,3.18705,,4340000000.0,2709000000.0,1772000000.0,,101848000000.0,85249000000.0,64355000000.0,ADM,557000000.0,19167000000.0,9096000000.0,-6280000000.0,-5452000000.0,2.475763,1379000000.0,64656000000.0
,221816930.0,195813817.0,104902888.0,,151974215.0,141172566.0,88249426.0,,154442608.0,102919711.0,97668699.0,,-73419428.0,-125880240.0,-114729638.0,,-59508257.0,-112368982.0,-102002958.0,,-0.33,-0.51,-0.88,,-65903950.0,-71647618.0,-75748548.0,,154079692.0,80942625.0,42219783.0,ADMA,59318355.0,26193149.0,84730650.0,-80005342.0,-76193504.0,-0.89,-48279317.0,29349083.0
,51717720.0,51253591.0,46105947.0,,64148000.0,130201791.0,5000001.0,,12082000.0,137805.0,2765649.0,,-46326000.0,-41975375.0,-3200574.0,,-32125000.0,-35837000.0,-3200574.0,,-1.44,-0.45,-0.15,,-74337000.0,-20523342.0,-993853.0,,7837000.0,7068842.0,0.0,ADN,46105947.0,5000007.0,,-630914.0,-630914.0,0.140012,2872889.0,0.0
93656684.0,94858156.0,94378004.0,93893569.0,2228000000.0,2073000000.0,2376000000.0,1213000000.0,2535000000.0,2578000000.0,3696000000.0,4307000000.0,415000000.0,47000000.0,0.0,-80000000.0,667000000.0,274000000.0,260000000.0,246000000.0,,-1.27,11.76,-5.83,205000000.0,-120000000.0,1108000000.0,-547000000.0,15395000000.0,14121000000.0,13680000000.0,12670000000.0,ADNT,,,,,,,,
,4830625.0,11804000.0,11804000.0,,17015492.0,90509836.0,91409716.0,,2214872.0,975324.0,,,-1459672.0,-777332.0,,,-1459672.0,-777332.0,,,-2.741223,-0.320927,,,-7686390.0,-899880.0,,,0.0,0.0,,ADOC,,,,,,,,
638700000.0,638800000.0,638700000.0,638800000.0,3509100000.0,3225300000.0,5670100000.0,5752200000.0,3338900000.0,3358000000.0,3328200000.0,2349000000.0,3636000000.0,2546100000.0,2587400000.0,2409800000.0,4207600000.0,3099500000.0,3093300000.0,3026200000.0,8.25,7.04,6.1,5.73,3412000000.0,2948900000.0,2598500000.0,2466500000.0,17198800000.0,16046500000.0,14583000000.0,14044600000.0,ADP,,,,,,,,
,143105002.0,141393865.0,137646896.0,,464165000.0,603992000.0,743266000.0,,108002000.0,111740000.0,107862000.0,,-200294000.0,-254473000.0,-168486000.0,,-183945000.0,-192727000.0,-149683000.0,,-1.4,-1.48,-1.11,,-200191000.0,-207279000.0,-146227000.0,,185308000.0,154344000.0,98382000.0,ADPT,125238142.0,571039000.0,36607000.0,194204000.0,205404000.0,-1.01,-68606000.0,85071000.0
,48905162.0,48807898.0,48807898.0,,80747000.0,96892000.0,-8589000.0,,3477000.0,9587000.0,2909000.0,,-68875000.0,-23889000.0,-19207000.0,,-57805000.0,-18304000.0,-12584000.0,,-0.39,-3.46,-0.210622,,-18906000.0,-87640000.0,-10280000.0,,26430000.0,33035000.0,47370000.0,ADSE,48807898.0,1691000.0,1640000.0,-25981000.0,-19890000.0,-0.246886,-12050000.0,19087000.0
215000000.0,218200000.0,219600000.0,219400000.0,1145000000.0,849100000.0,965500000.0,-139100000.0,2666000000.0,3060000000.0,2104600000.0,2544600000.0,2025000000.0,1464800000.0,1341300000.0,1361900000.0,2071000000.0,1531300000.0,1437200000.0,1415100000.0,3.81,2.26,5.52,0.98,823000000.0,497000000.0,1208200000.0,214500000.0,5005000000.0,4386400000.0,3790400000.0,3274300000.0,ADSK,,,,,,,,
,916842566.0,901570393.0,825758163.0,,3433000000.0,3249000000.0,3039000000.0,,9829000000.0,9693000000.0,9493000000.0,,976000000.0,787000000.0,792000000.0,,1888000000.0,1650000000.0,1367000000.0,,0.19,-0.41,-0.82,,173000000.0,-341000000.0,-632000000.0,,6395000000.0,5307000000.0,5315000000.0,ADT,753622044.0,3184000000.0,9692000000.0,1172000000.0,1873000000.0,-0.57,-424000000.0,5126000000.0
,86968309.0,85743994.0,85743994.0,,155425000.0,113299000.0,61899000.0,,7466000.0,41967000.0,27282000.0,,10791000.0,-8612000.0,15096000.0,,13918000.0,-6313000.0,17366000.0,,0.34,0.43,0.085452,,29338000.0,26203000.0,7327000.0,,166082000.0,165365000.0,121015000.0,ADTH,85743994.0,53814000.0,32583000.0,10063000.0,11821000.0,0.063993,5487000.0,120406000.0
,78087000.0,79653000.0,79521000.0,,994541000.0,357102000.0,372944000.0,,143341000.0,,,,-61998000.0,-2661000.0,-22931000.0,,-43545000.0,3008000.0,-16518000.0,,-0.03,-0.18,0.05,,-2037000.0,-8635000.0,2378000.0,,1025536000.0,563004000.0,506510000.0,ADTN,79652000.0,379387000.0,24600000.0,-9535000.0,-41000.0,-1.13,-54021000.0,530061000.0
,4297650.0,890609.0,261489.0,,5206307.0,10180773.0,11011482.0,,3381859.0,4721533.0,1836873.0,,-22759085.0,-23293896.0,-7391633.0,,-22392006.0,-22278144.0,-7221004.0,,-595.6,-4847.2,-2660.0,,-27649876.0,-46371364.0,-9149227.0,,933715.0,105034.0,0.0,ADTX,105583.0,-2852177.0,165600.0,-464352.0,-464352.0,-2976.367722,-5827728.0,0.0
,16128000.0,15940000.0,15826000.0,,633540000.0,574344000.0,518676000.0,,167251000.0,253771000.0,230388000.0,,105110000.0,39488000.0,109411000.0,,105110000.0,39488000.0,109411000.0,,2.853733,2.830991,2.09358,,46025000.0,45126000.0,33133000.0,,951120000.0,864499000.0,764775000.0,ADUS,15617000.0,475592000.0,81427000.0,7398000.0,12019000.0,1.83,25237000.0,648791000.0
,321300314.0,318573566.0,318425182.0,,1123980000.0,2483317000.0,2443069000.0,,2114765000.0,2104138000.0,2162752000.0,,80803000.0,94816000.0,314784000.0,,121258000.0,125991000.0,345730000.0,,-4.33,0.17,-0.79,,-1380502000.0,54494000.0,-162443000.0,,4049742000.0,3602298000.0,3155671000.0,ADV,313425182.0,1577799000.0,3328101000.0,98924000.0,151343000.0,-0.1,-21172000.0,3785063000.0
,100117000.0,98381000.0,97549000.0,,181518000.0,316185000.0,434347000.0,,106802000.0,102994000.0,30708000.0,,-119907000.0,-122954000.0,-91135000.0,,-108091000.0,-107831000.0,-79291000.0,,-1.56,-1.48,-1.38,,-154536000.0,-145540000.0,-117507000.0,,0.0,7500000.0,0.0,ADVM,67329000.0,174957000.0,32248000.0,-68417000.0,-49170000.0,-1.01,-64486000.0,250000.0
,115348311.0,49272952.0,32848635.0,,4912911.0,16931100.0,14609803.0,,373135.0,482014.0,567396.0,,-16437766.0,-14736734.0,-12239481.0,,-16437185.0,-14705185.0,-12180067.0,,-55.2,-54.0,-57.6,,-20804213.0,-15351914.0,-12858599.0,,1422438.0,2916308.0,3612819.0,ADXN,32848635.0,25523829.0,550245.0,-9510563.0,-9482104.0,-67.2,-14780604.0,2762830.0
,2495484.0,4355001.0,4243716.0,,93177000.0,160386000.0,149092000.0,,48561000.0,20451000.0,23669000.0,,6286000.0,68644000.0,-49007000.0,,13777000.0,81026000.0,-43999000.0,,0.86,2.78,0.23,,3487000.0,11888000.0,995000.0,,3366917000.0,2025204000.0,1022422000.0,AE,4235533.0,151641000.0,16118000.0,11156000.0,46899000.0,1.94,8207000.0,1811247000.0
,28750000.0,28750000.0,,,227842807.0,214037574.0,,,175000.0,,,,-1549388.0,,,,-1549388.0,,,,0.45,,,,13805233.0,,,,0.0,,,AEAE,,,,,,,,
,262000000.0,257700000.0,253300000.0,,10508000000.0,9700000000.0,8938000000.0,,15095000000.0,13612000000.0,11576000000.0,,-1117000000.0,-1862000000.0,-1572000000.0,,2263000000.0,1661000000.0,1727000000.0,,4.16,3.86,3.53,,1074000000.0,990000000.0,871000000.0,,7957000000.0,6394000000.0,5794000000.0,AEE,246200000.0,8059000000.0,9797000000.0,-272000000.0,2170000000.0,3.37,828000000.0,5910000000.0
,50751778.0,50751778.0,50751778.0,,293167228.0,441576255.0,477472881.0,,55000000.0,55000000.0,40900000.0,,25733699.0,,,,25733699.0,,,,-2.48,-0.18,1.02,,-126078244.0,-8845927.0,52086110.0,,-124984650.0,-7085859.0,53676021.0,AEF,50751778.0,439329810.0,40900000.0,,,1.44,78500613.0,79991093.0
,2121791060.0,2119769461.0,2166156877.0,,13457000000.0,26176000000.0,24586000000.0,,6464000000.0,12233000000.0,11073000000.0,,2753000000.0,-1908000000.0,-2974000000.0,,2851000000.0,-1796000000.0,-2854000000.0,,-0.73,0.94,-0.09,,-1582000000.0,1980000000.0,-146000000.0,,-15846000000.0,46138000000.0,44332000000.0,AEG,2119131691.0,24421000000.0,12019000000.0,7154000000.0,7302000000.0,0.56,1239000000.0,61136000000.0
,10035188.0,5976098.0,3674370.0,,1047000.0,50862000.0,97349000.0,,10551000.0,83077000.0,96507000.0,,-15480000.0,-9402000.0,-359000.0,,-15452000.0,-8123000.0,-313000.0,,-69.2,-172.5,-656.7,,-57918000.0,-88752000.0,-193095000.0,,286347000.0,216270000.0,182989000.0,AEHL,2435659.0,272893000.0,42010000.0,6287000.0,6287000.0,-46.8,-9501000.0,327581000.0
28539000.0,27120000.0,23725228.0,23107000.0,75600000.0,50989000.0,11449000.0,14077000.0,6300000.0,1006000.0,4823000.0,3942000.0,8649000.0,1092000.0,-2928000.0,-2187000.0,10011000.0,1508000.0,-2701000.0,-2024000.0,0.52,0.36,-0.09,-0.12,14557000.0,9450000.0,-2027000.0,-2802000.0,64961000.0,50829000.0,16600000.0,22291000.0,AEHR,,,,,,,,
,7422846.0,4368422.0,428500.0,,137653966.0,148377518.0,57101337.0,,1822553.0,1818672.0,2910030.0,,-32455085.0,-16912181.0,1623024.0,,-31855435.0,-16684360.0,1644698.0,,-6.22,-73.85,-7.6,,-40490938.0,-103323176.0,-2516876.0,,4480442.0,19798822.0,16238200.0,AEI,450000.0,15247872.0,5688701.0,5954802.0,5958434.0,-12.007385,-5230465.0,24257953.0
,37429000.0,37669635.0,38293000.0,,1066267000.0,870851000.0,814739000.0,,390033000.0,408576000.0,338638000.0,,124702000.0,108368000.0,164753000.0,,183587000.0,140245000.0,201236000.0,,5.33,3.53,3.52,,199660000.0,134736000.0,134675000.0,,1845422000.0,1455954000.0,1415826000.0,AEIS,38358000.0,676714000.0,357339000.0,23204000.0,48392000.0,1.7,64941000.0,788948000.0
,109400608.0,102450232.0,102237147.0,,2349517000.0,6323127000.0,6574716000.0,,870826000.0,574671000.0,573780000.0,,2002858000.0,4215055000.0,1291746000.0,,2043819000.0,4233164000.0,1304986000.0,,13.0,4.58,6.93,,1920219000.0,473992000.0,671460000.0,,3591741000.0,4047773000.0,3713460000.0,AEL,92451748.0,4570119000.0,652381000.0,3347380000.0,3351402000.0,2.7,246090000.0,2012304000.0
,457160104.0,245435804.0,243301195.0,,16241345000.0,5980835000.0,5683213000.0,,1493412000.0,1696656000.0,1685516000.0,,558399000.0,398310000.0,432712000.0,,2096636000.0,1315994000.0,1192054000.0,,1.53,2.31,2.12,,670249000.0,543009000.0,511607000.0,,5741162000.0,3823878000.0,3138113000.0,AEM,240167790.0,5111514000.0,1840936000.0,-972000.0,881692000.0,2.0,473166000.0,2494892000.0
2299246.0,1541916.0,1215059.0,9366873.0,15064210.0,17133108.0,9430604.0,9409550.0,1209028.0,729410.0,42543.0,141097.0,-11448237.0,-10116350.0,-6824821.0,-5349273.0,-10505128.0,-9767157.0,-6764940.0,-5197608.0,-5.9,-7.1,-6.5,-18.7,-12029786.0,-10416091.0,-7886709.0,-6373948.0,574245.0,294165.0,659104.0,650187.0,AEMD,,,,,,,,
49167170.0,49167170.0,49167170.0,,79534000.0,114726350.0,111782812.0,,148678000.0,471599.0,,,2563000.0,-1208635.0,-340634.0,24689000.0,3388000.0,-1208635.0,-340634.0,27391000.0,-0.74,,3.604673,0.112863,-35404000.0,2943538.0,3244206.0,5361000.0,1158722000.0,0.0,0.0,775596000.0,AENT,,,,,,,,
,1196979979.0,871917855.0,871917855.0,,1061504000.0,1199816000.0,1361142000.0,,1749806000.0,1842898000.0,1842687000.0,,-189007000.0,91390000.0,145661000.0,,33660000.0,183285000.0,226024000.0,,-6.045,-2.445,-4.155,,-451151000.0,-153210000.0,-124335000.0,,4405124000.0,3946482000.0,3314029000.0,AENZ,871917855.0,1477810000.0,1732653000.0,434766000.0,592182000.0,-16.14,-884721000.0,4085004000.0
249566000.0,249566000.0,249566000.0,249566000.0,1599163000.0,1423672000.0,1086665000.0,1247853000.0,1367369000.0,1806488000.0,1802656000.0,1600896000.0,145918000.0,69824000.0,74523000.0,205056000.0,406296000.0,303671000.0,202498000.0,415416000.0,0.69,2.5,-1.26,1.13,125136000.0,419629000.0,-209274000.0,191257000.0,4989833000.0,5010785000.0,3759113000.0,4308212000.0,AEO,,,,,,,,
,21427143.0,21996103.0,21996103.0,,-287500000.0,-234944000.0,-208273000.0,,131534000.0,86889000.0,72160000.0,,-35890000.0,-28603000.0,-9461000.0,,-35584000.0,-28433000.0,-9461000.0,,-2.389332,-2.529403,-1.85,,-52556000.0,-55637000.0,-32913000.0,,0.0,0.0,2518000.0,AEON,21996103.0,-67150000.0,29951000.0,-46419000.0,-44725000.0,11.686535,172920000.0,3357000.0
,525099321.0,524416175.0,516808354.0,,23893400000.0,22433200000.0,20550900000.0,,40400300000.0,36658900000.0,34431500000.0,,-1484400000.0,-1924200000.0,-2483100000.0,,5288000000.0,3839900000.0,3832900000.0,,4.51,4.97,4.44,,2307200000.0,2488100000.0,2200100000.0,,19639500000.0,16792000000.0,14918500000.0,AEP,514373631.0,19632200000.0,30532500000.0,-1873600000.0,4270100000.0,3.89,1921100000.0,15561400000.0
,250347345.0,250347345.0,138847345.0,,16117507000.0,16570743000.0,8864470000.0,,46668175000.0,50378273000.0,28791504000.0,,1299390000.0,1904041000.0,946658000.0,,5170962000.0,3693822000.0,2130383000.0,,-3.02,6.83,-2.34,,-726041000.0,1000507000.0,-298566000.0,,6914985000.0,4588930000.0,4493629000.0,AER,141847345.0,9314897000.0,29537275000.0,-1622810000.0,3105682000.0,8.51,1145694000.0,4937340000.0
,818790001.0,818717043.0,818398654.0,,2437000000.0,2798000000.0,2634000000.0,,23498000000.0,18699000000.0,19881000000.0,,-1836000000.0,-214000000.0,855000000.0,,2715000000.0,1902000000.0,2755000000.0,,-0.82,-0.61,0.07,,-546000000.0,-409000000.0,46000000.0,,12617000000.0,11141000000.0,9660000000.0,AES,817843916.0,2996000000.0,20173000000.0,61000000.0,2466000000.0,0.46,303000000.0,10189000000.0
