Share_Issued_2023,Share_Issued_2022,Share_Issued_2021,Share_Issued_2020,Share_Issued_2019,Stockholders_Equity_2023,Stockholders_Equity_2022,Stockholders_Equity_2021,Stockholders_Equity_2020,Stockholders_Equity_2019,Total_Debt_2023,Total_Debt_2022,Total_Debt_2021,Total_Debt_2020,Total_Debt_2019,Free_Cash_Flow_2023,Free_Cash_Flow_2022,Free_Cash_Flow_2021,Free_Cash_Flow_2020,Free_Cash_Flow_2019,Operating_Cash_Flow_2023,Operating_Cash_Flow_2022,Operating_Cash_Flow_2021,Operating_Cash_Flow_2020,Operating_Cash_Flow_2019,Basic_EPS_2023,Basic_EPS_2022,Basic_EPS_2021,Basic_EPS_2020,Net_Income_2023,Net_Income_2022,Net_Income_2021,Net_Income_2020,Total_Revenue_2023,Total_Revenue_2022,Total_Revenue_2021,Total_Revenue_2020,ticker,Basic_EPS_2019,Net_Income_2019,Total_Revenue_2019,Share_Issued_2024,Stockholders_Equity_2024,Total_Debt_2024,Free_Cash_Flow_2024,Operating_Cash_Flow_2024,Basic_EPS_2024,Net_Income_2024,Total_Revenue_2024
113065725.0,102653619.0,84672258.0,107153597.0,,489021000.0,487328000.0,393195000.0,428570000.0,,510643000.0,522511000.0,423675000.0,420314000.0,,38642000.0,-72110000.0,70712000.0,11095000.0,,70380000.0,158859000.0,89705000.0,17234000.0,,0.44,1.42,0.64,-1.62,49844000.0,119063000.0,57394000.0,-134197000.0,262098000.0,289972000.0,214203000.0,169733000.0,DSX,,,,,,,,,,,
290411108.0,286053276.0,283130238.0,,,1604869000.0,1304446000.0,1113601000.0,,,75172000.0,338762000.0,439607000.0,,,333345000.0,233222000.0,206557000.0,,,354885000.0,250917000.0,220436000.0,,,0.38,0.18,0.27,,107959000.0,52451000.0,75714000.0,,1158530000.0,929445000.0,703509000.0,,DT,,,,296962547.0,2015490000.0,69526000.0,346382000.0,378109000.0,0.53,154632000.0,1430530000.0
57947711.0,63651051.0,63397635.0,62223211.0,,241262000.0,363426000.0,360879000.0,332100000.0,,182477000.0,149405000.0,128148000.0,73348000.0,,53330000.0,23154000.0,-20891000.0,30453000.0,,62423000.0,32395000.0,-10246000.0,31413000.0,,-1.84,-0.08,0.17,0.349402,-111347000.0,-4945000.0,48654000.0,21475000.0,494776000.0,517627000.0,403717000.0,127444000.0,DTC,,,,,,,,,,,
24500625.0,24337500.0,24337500.0,24337500.0,,10258000.0,6013000.0,2072000.0,2426000.0,,734000.0,685000.0,294000.0,2115000.0,,1513000.0,-1960000.0,3204000.0,2941000.0,,1809000.0,-1946000.0,3215000.0,2944000.0,,,0.189625,0.193118,0.018737,1086000.0,4615000.0,4700000.0,456000.0,190724000.0,206717000.0,194239000.0,131625000.0,DTCK,,,,,,,,,,,
206357070.0,205632393.0,193747509.0,193770617.0,,11050000000.0,10397000000.0,8705000000.0,12425000000.0,,20970000000.0,19240000000.0,18251000000.0,19607000000.0,,-714000000.0,-1401000000.0,-705000000.0,-160000000.0,,3220000000.0,1977000000.0,3067000000.0,3697000000.0,,6.77,5.53,4.68,7.09,1397000000.0,1083000000.0,907000000.0,1368000000.0,12745000000.0,19228000000.0,14964000000.0,11423000000.0,DTE,,,,,,,,,,,
29768568.0,29768535.0,29768535.0,,,88690000.0,49102000.0,11160000.0,,,18851000.0,38351000.0,27367000.0,,,-20416000.0,-10694000.0,-11881000.0,,,23334000.0,13994000.0,-494000.0,,,0.67,1.66436,0.175799,,14748000.0,21080000.0,2101000.0,,152034000.0,129556000.0,77379000.0,,DTI,,,,,,,,,,,
4191051.0,3725816.0,2057085.0,1783436.0,,18861000.0,60433000.0,91168000.0,44425000.0,,31268000.0,24960000.0,9113000.0,10519000.0,,-86392000.0,-49072000.0,-16656000.0,-92417000.0,,-84114000.0,-45753000.0,-10853000.0,-87386000.0,,-15.96,-38.1,-15.6,-62.7,-61319000.0,-111637000.0,-30602000.0,-109006000.0,48727000.0,25098000.0,115529000.0,24285000.0,DTIL,,,,,,,,,,,
96971021.0,96754549.0,96734010.0,96863680.0,,4139000000.0,4007000000.0,3872000000.0,4073000000.0,,3270000000.0,3424000000.0,3083000000.0,3220000000.0,,26000000.0,387000000.0,432000000.0,79000000.0,,798000000.0,725000000.0,572000000.0,597000000.0,,3.97,3.83,3.17,3.221022,384000000.0,370000000.0,307000000.0,312000000.0,922000000.0,920000000.0,840000000.0,754000000.0,DTM,,,,,,,,,,,
1852275.0,1621642.0,1431609.0,1396256.0,,-3519249.0,2453905.0,319654.0,3882436.0,,2147516.0,571369.0,2775743.0,687902.0,,-3220400.0,-6242163.0,-4117034.0,-4880165.0,,-3136081.0,-5139712.0,-3948349.0,-4573352.0,,-5.7,-4.05,-3.3,-1.35,-9479692.0,-6521708.0,-4648477.0,-1863253.0,7045311.0,17080911.0,175138.0,1414781.0,DTSS,,,,,,,,,,,
6880460.0,6822127.0,6693793.0,3213485.0,,19991363.0,19101884.0,22717273.0,2015663.0,,601465.0,1650403.0,2009928.0,3274037.0,,2328030.0,536544.0,-816525.0,929607.0,,3873047.0,663801.0,-360690.0,1110679.0,,0.06,-0.64,0.04,0.02,381575.0,-4356802.0,267844.0,200016.0,24959576.0,23870837.0,14876227.0,9320933.0,DTST,,,,,,,,,,,
3915836.0,11257500.0,11257500.0,,,6192451.0,85304899.0,23477.0,,,2332500.0,100000.0,190478.0,,,-692432.0,-892669.0,,,,-692432.0,-892669.0,,,,0.025362,-0.044053,,,222771.0,-469563.0,,,0.0,0.0,,,DUET,,,,,,,,,,,
770711728.0,770000000.0,769000000.0,769000000.0,,49112000000.0,49322000000.0,49296000000.0,47964000000.0,,80457000000.0,74579000000.0,68263000000.0,64076000000.0,,-2726000000.0,-5440000000.0,-1425000000.0,-1051000000.0,,9878000000.0,5927000000.0,8290000000.0,8856000000.0,,3.54,3.33,4.94,1.72,2841000000.0,2550000000.0,3908000000.0,1377000000.0,29060000000.0,28768000000.0,24621000000.0,23366000000.0,DUK,,,,,,,,,,,
33802526656.0,2470804706.0,2046388131.0,1996169081.0,,195845000.0,100116000.0,313259000.0,1443463000.0,,140000.0,74535000.0,134780000.0,443444000.0,,-186414000.0,-127177000.0,-73079000.0,-335243000.0,,-186118000.0,-126983000.0,-60618000.0,-324995000.0,,,-675.0,-3262.5,-618.749999,-91753000.0,-244038000.0,-1171165000.0,-220288000.0,284957000.0,245948000.0,942380000.0,2451287000.0,DUO,-6581.249993,,,,,,,,,,
42526000.0,40361000.0,38272000.0,35892152.0,,655501000.0,542078000.0,513056000.0,-80691000.0,,25038000.0,28406000.0,32460000.0,9242000.0,,139930000.0,43532000.0,2964000.0,13694000.0,,153614000.0,53656000.0,9170000.0,17708000.0,,0.39,-1.51,-2.57,-0.493123,16067000.0,-59574000.0,-60135000.0,-15776000.0,531109000.0,369495000.0,250772000.0,161696000.0,DUOL,,,,,,,,,,,
7306663.0,7156876.0,4111047.0,3535339.0,,5366514.0,4050471.0,781485.0,1883808.0,,5049781.0,5337238.0,5210774.0,1848813.0,,-9840473.0,-8518195.0,-7132318.0,-4518770.0,,-8746564.0,-7873307.0,-6579378.0,-4231439.0,,-1.56,-1.11,-1.63,-2.03,-11241718.0,-6864783.0,-6008901.0,-6747435.0,7471198.0,15012366.0,8259917.0,8039448.0,DUOT,,,,,,,,,,,
171168000.0,165447865.0,162347000.0,155394909.0,,1073939000.0,876859000.0,799066000.0,416695000.0,,86391000.0,83752000.0,4549000.0,26962000.0,,102732000.0,54881000.0,73352000.0,11465000.0,,119741000.0,94862000.0,82749000.0,21216000.0,,0.43,0.26,0.2,0.131675,71466000.0,43268000.0,29308000.0,20453000.0,572543000.0,452418000.0,332741000.0,243917000.0,DV,,,,,,,,,,,
88824000.0,90411000.0,111166556.0,126410378.0,,1056097000.0,712326000.0,755508000.0,1383566000.0,,11116421000.0,11822490000.0,11975250000.0,11193971000.0,,1491046000.0,961141000.0,1289411000.0,1304487000.0,,2059031000.0,1564570000.0,1930876000.0,1979028000.0,,7.62,6.03,9.3,6.46,691535000.0,560400000.0,978450000.0,773642000.0,12140147000.0,11609894000.0,11618797000.0,11550604000.0,DVA,,,,,,,,,,,
129530000.0,127604000.0,122945000.0,110190000.0,,622072000.0,581013000.0,222374000.0,58693000.0,,256914000.0,258010000.0,257383000.0,217847000.0,,96459000.0,55577000.0,326051000.0,-103323000.0,,100563000.0,62716000.0,335528000.0,-92251000.0,,-0.05,2.32,0.62,-0.75,-6389000.0,293156000.0,76713000.0,-75240000.0,232284000.0,722683000.0,439442000.0,46551000.0,DVAX,,,,,,,,,,,
636000000.0,653000000.0,663000000.0,382000000.0,,12061000000.0,11167000000.0,9262000000.0,2885000000.0,,6450000000.0,6697000000.0,6734000000.0,4544000000.0,,2597000000.0,3405000000.0,2892000000.0,193000000.0,,6544000000.0,8530000000.0,4899000000.0,1354000000.0,,5.86,9.151769,4.2,-7.12,3747000000.0,6015000000.0,2813000000.0,-2680000000.0,15258000000.0,19169000000.0,12206000000.0,4828000000.0,DVN,,,,,,,,,,,
,23812329.0,23692379.0,23526517.0,23335855.0,,48804000.0,62477000.0,90974000.0,103165000.0,,4931000.0,5213000.0,6146000.0,11298000.0,,-4698000.0,-16555000.0,16794000.0,5084000.0,,-3269000.0,-16050000.0,19641000.0,9480000.0,,-0.86,-1.23,-0.56,,-18645000.0,-29091000.0,-13196000.0,,51630000.0,24695000.0,86100000.0,DWSN,-0.66,-15213000.0,145773000.0,,,,,,,,
57038247.0,53637095.0,36665805.0,23697970.0,,870735000.0,901328000.0,771279000.0,633453000.0,,,,,111000.0,2733000.0,62200000.0,126352000.0,146970000.0,173952000.0,,62200000.0,126352000.0,146970000.0,173952000.0,,-0.25,3.19,2.79,6.93,-6130000.0,143161000.0,102261000.0,177530000.0,26749000.0,177001000.0,127688000.0,199667000.0,DX,,,,,,,,,,,
218058482.0,240508348.0,257052533.0,,,3497000000.0,5052000000.0,4973000000.0,,,5365000000.0,6168000000.0,6968000000.0,,,960000000.0,952000000.0,-391000000.0,,,1415000000.0,1501000000.0,124000000.0,,,-2.48,2.87,-0.59,,-568000000.0,718000000.0,-149000000.0,,14430000000.0,16265000000.0,17729000000.0,,DXC,,,,183430878.0,2811000000.0,4868000000.0,954000000.0,1361000000.0,0.46,91000000.0,13667000000.0
407200000.0,393200000.0,391200000.0,387600000.0,,2068600000.0,2131800000.0,2042100000.0,1826500000.0,,2594000000.0,2145000000.0,2157900000.0,1839500000.0,,511900000.0,304700000.0,53300000.0,276600000.0,,748500000.0,669500000.0,442500000.0,475600000.0,,1.4,0.88,0.4,1.3075,541500000.0,341200000.0,216900000.0,493600000.0,3622300000.0,2909800000.0,2448500000.0,1926700000.0,DXCM,,,,,,,,,,,
,1042458184.0,1002201016.0,1002201016.0,1001131401.0,-29224000.0,230630000.0,254642000.0,357043000.0,,171450000.0,168703000.0,161569000.0,171569000.0,,-11017000.0,-7435000.0,10228000.0,-626000.0,,-11017000.0,-7435000.0,10228000.0,-626000.0,,-72.0,-9.6,-48.0,9.6,-316642000.0,-24275000.0,-102458000.0,15883000.0,-7502000.0,23501000.0,-360000.0,83682000.0,DXF,,,,,,,,,,,
78229861.0,77025419.0,64656384.0,,,137228000.0,58219000.0,-4077000.0,,,144241000.0,155605000.0,253807000.0,,,50302000.0,70269000.0,-5471000.0,,,59944000.0,75541000.0,-1228000.0,,,1.42,0.89,-1.26,,89123000.0,56713000.0,-64538000.0,,545838000.0,505021000.0,318946000.0,,DXLG,,,,79033378.0,148953000.0,154537000.0,32176000.0,49594000.0,0.46,27854000.0,521815000.0
20319226.0,20125421.0,19765012.0,19208067.0,,380879000.0,365392000.0,346674000.0,360338000.0,,575971000.0,471846000.0,376822000.0,374340000.0,,93959000.0,978000.0,31090000.0,102978000.0,,106222000.0,5894000.0,37089000.0,109650000.0,,4.07,2.717061,0.882975,-1.500203,68812000.0,48155000.0,16496000.0,-29269000.0,1678600000.0,1480832000.0,1113921000.0,1005266000.0,DXPE,,,,,,,,,,,
5316530.0,5316530.0,5316530.0,5316530.0,,34010384.0,28969469.0,21152719.0,15675186.0,,755659.0,1229164.0,3022542.0,170689.0,,-3655068.0,-769298.0,-2758954.0,-2447640.0,,-3655068.0,-769298.0,-2758954.0,-2447640.0,,0.14,0.87,1.17,-0.28,280640.0,5178133.0,4748197.0,-1705391.0,1280515.0,6310294.0,5821183.0,-996299.0,DXR,,,,,,,,,,,
15530410.0,15582624.0,15797622.0,15437748.0,,29291000.0,31514000.0,66375000.0,63791000.0,,112081000.0,120874000.0,100282000.0,99876000.0,,1639000.0,-21258000.0,-23322000.0,12190000.0,,2619000.0,-16679000.0,-18946000.0,13549000.0,,-0.18,-2.32,0.1,-0.59646,-2718000.0,-35079000.0,1616000.0,-9208000.0,276343000.0,303570000.0,341247000.0,250869000.0,DXYN,,,,,,,,,,,
29350021.0,29612867.0,30615167.0,,,868755000.0,758544000.0,811308000.0,,,892022000.0,901911000.0,646412000.0,,,-36166000.0,151613000.0,323730000.0,,,164789000.0,308655000.0,381777000.0,,,4.81,1.6,1.08,,142213000.0,48574000.0,34337000.0,,3808462000.0,3130519000.0,3199165000.0,,DY,,,,29091278.0,1054656000.0,885040000.0,40484000.0,258976000.0,7.46,218923000.0,4175574000.0
41064563.0,40816602.0,40482659.0,39747659.0,,5878585.0,11087739.0,18390462.0,28446561.0,,136929.0,0.0,,,,-6726755.0,-8083775.0,-11276945.0,-6574392.0,,-6726755.0,-8083775.0,-11276945.0,-6574392.0,,-0.24,-0.34,-0.47,-0.34,-6795461.0,-9735258.0,-13070251.0,-9325273.0,2898806.0,2930303.0,2403831.0,1601921.0,DYAI,,,,,,,,,,,
61468743.0,55636505.0,51607522.0,45446903.0,,91292000.0,252364000.0,368197000.0,342367000.0,,27415000.0,30483000.0,32636000.0,0.0,,-188887000.0,-156712000.0,-123181000.0,-47669000.0,,-188158000.0,-153645000.0,-119563000.0,-46508000.0,,-3.95,-3.23,-2.93,-4.13,-235937000.0,-168099000.0,-149291000.0,-59437000.0,0.0,0.0,0.0,0.0,DYN,,,,,,,,,,,
4044984.0,3639663.0,3472930.0,2760771.0,,16856526.0,21698558.0,25513525.0,19895881.0,,5648530.0,3838592.0,5084627.0,10889148.0,,184260.0,-5202236.0,236092.0,2797354.0,,371114.0,-4884425.0,382963.0,3089713.0,,-1.46,-1.3,0.4,-2.1,-4973368.0,-3993115.0,2001249.0,-3425483.0,40609372.0,44338490.0,47798654.0,53409046.0,DYNT,,,,,,,,,,,
32122000.0,30968000.0,27505000.0,21958000.0,,22559000.0,138582000.0,131907000.0,93579000.0,,67742000.0,50030000.0,16200000.0,63994000.0,,-47449000.0,-55119000.0,-19911000.0,2794000.0,,-45875000.0,-50587000.0,-14326000.0,5064000.0,,-4.29,-1.47,-1.3,-1.07,-135218000.0,-41270000.0,-34683000.0,-23082000.0,244541000.0,357528000.0,350206000.0,300640000.0,DZSI,,,,,,,,,,,
3375937893.0,3571487977.0,3605594848.0,3605594848.0,,53184000000.0,54759000000.0,44437000000.0,37415000000.0,,34065000000.0,31868000000.0,33131000000.0,31704000000.0,,5904000000.0,9401000000.0,7625000000.0,178000000.0,,15119000000.0,17460000000.0,12861000000.0,4822000000.0,,2.82,7.92,3.22,-4.84,4771000000.0,13887000000.0,5821000000.0,-8635000000.0,93717000000.0,132512000000.0,76575000000.0,43987000000.0,E,,,,,,,,,,,
3375937893.0,3571487977.0,3605594848.0,3605594848.0,,53184000000.0,54759000000.0,44437000000.0,37415000000.0,,34065000000.0,31868000000.0,33131000000.0,31704000000.0,,5904000000.0,9401000000.0,7625000000.0,178000000.0,,15119000000.0,17460000000.0,12861000000.0,4822000000.0,,2.82,7.92,3.22,-4.84,4771000000.0,13887000000.0,5821000000.0,-8635000000.0,93717000000.0,132512000000.0,76575000000.0,43987000000.0,E,,,,,,,,,,,
273000000.0,280000000.0,286000000.0,,,7293000000.0,7625000000.0,7840000000.0,,,1946000000.0,1959000000.0,1952000000.0,,,1343000000.0,1711000000.0,1810000000.0,,,1550000000.0,1899000000.0,1934000000.0,,,2.9,2.78,2.9,,802000000.0,789000000.0,837000000.0,,7426000000.0,6991000000.0,5629000000.0,,EA,,,,266378719.0,7513000000.0,1948000000.0,2116000000.0,2315000000.0,4.71,1273000000.0,7562000000.0
59664357.0,60246124.0,60586214.0,,,425866901.0,479456952.0,554907965.0,,,189000000.0,194000000.0,194000000.0,,,49143644.0,43913262.0,12867396.0,,,49143644.0,43913262.0,12867396.0,,,-0.17,-0.49,2.28,-0.74,-10135314.0,-29530990.0,137846127.0,,-9391084.0,-28716808.0,138584362.0,,EAD,,,,59092336.0,425311174.0,189000000.0,38807436.0,38807436.0,,38337679.0,38932115.0
,256597342.0,263255708.0,267188547.0,270485308.0,,337715000.0,23402000.0,-329385000.0,-691073000.0,,921927000.0,1029688000.0,1420131000.0,1812823000.0,,252463000.0,384783000.0,527571000.0,741213000.0,,324628000.0,443040000.0,563646000.0,805316000.0,-0.99,1.48,1.46,1.62,,382962000.0,388330000.0,434374000.0,,1281250000.0,1345788000.0,1224361000.0,EAF,,744602000.0,1790793000.0,,,,,,,,
1705987.0,809963.0,739572.0,519100.0,,853000.0,-1516000.0,13399000.0,-1108000.0,,13888000.0,19012000.0,18063000.0,13260000.0,,-2030000.0,-3374000.0,-6213000.0,-3530000.0,,-1836000.0,-877000.0,-5948000.0,-3006000.0,,-7.04,-21.4,-7.0,-19.6,-7535000.0,-16266000.0,-2196000.0,-9860000.0,10499000.0,13883000.0,12394000.0,14008000.0,EAST,,,,,,,,,,,
60300000.0,70300000.0,70300000.0,,,-144300000.0,-268100000.0,-303300000.0,,,2160600000.0,2273200000.0,2043800000.0,,,71400000.0,101900000.0,275700000.0,,,256300000.0,252200000.0,369700000.0,,,2.33,2.62,2.89,,102600000.0,117600000.0,131600000.0,,4133200000.0,3804100000.0,3337800000.0,,EAT,,,,60300000.0,39400000.0,1999000000.0,223000000.0,421900000.0,3.49,155300000.0,4415100000.0
101276416.0,99169432.0,97246465.0,92654785.0,,191757000.0,166555000.0,169900000.0,315572000.0,,360959000.0,361735000.0,366390000.0,223087000.0,,11848000.0,4159000.0,83301000.0,-164239000.0,,19018000.0,8610000.0,85834000.0,-157957000.0,,-0.26,-0.56,-1.47,-2.52,-26479000.0,-55384000.0,-139080000.0,-224718000.0,326134000.0,260927000.0,187134000.0,106006000.0,EB,,,,,,,,,,,
1735000000.0,1725000000.0,1715000000.0,1705000000.0,,6396000000.0,5153000000.0,9778000000.0,3561000000.0,,8228000000.0,9420000000.0,9432000000.0,8205000000.0,,1970000000.0,1805000000.0,2213000000.0,1956000000.0,,2426000000.0,2254000000.0,2657000000.0,2419000000.0,,5.22,-2.27,20.87,7.98,2767000000.0,-1269000000.0,13608000000.0,5667000000.0,10112000000.0,9795000000.0,10420000000.0,8894000000.0,EBAY,,,,,,,,,,,
176426993.0,176172073.0,186305332.0,186758154.0,,2974855000.0,2471790000.0,3406352000.0,3428052000.0,,48216000.0,740828000.0,34278000.0,28049000.0,,253552000.0,221315000.0,168762000.0,64707000.0,,261692000.0,229942000.0,174490000.0,69851000.0,,1.43,1.21,0.9,0.13,232177000.0,199759000.0,154665000.0,22738000.0,308190000.0,638420000.0,518150000.0,570440000.0,EBC,,,,,,,,,,,
14979641.0,555152.0,443847.0,434958.0,,-48420068.0,21765576.0,10252030.0,1611474.0,,39811727.0,31590079.0,2030569.0,116667.0,,-10017640.0,-12595716.0,-8465912.0,-67717.0,,-10006250.0,-11394834.0,-8308198.0,-67717.0,,-31.9077,-92.4165,-39.9,-1.317955,-84243877.0,-41427609.0,-15200024.0,-573255.0,39177504.0,58596620.0,164807.0,195778.0,EBET,,,,,,,,,,,
30053443.0,30053443.0,30053443.0,,,331432000.0,303815000.0,300549000.0,,,13009000.0,15331000.0,18905000.0,,,42444000.0,44141000.0,49138000.0,,,46776000.0,50678000.0,52817000.0,,,1.83,1.11,0.93,,47300000.0,28982000.0,24094000.0,,431837000.0,400014000.0,357973000.0,,EBF,,,,30053443.0,349841000.0,9574000.0,62569000.0,69069000.0,1.65,42597000.0,420109000.0
8507429.0,8507429.0,7110833.0,7110833.0,,169273000.0,158416000.0,156729000.0,152938000.0,,234736000.0,128238000.0,34869000.0,46861000.0,,-4843000.0,25149000.0,44236000.0,-18520000.0,,9346000.0,41911000.0,56454000.0,2118000.0,,1.29,1.45,2.17,3.12,10056000.0,10701000.0,14419000.0,21206000.0,83312000.0,87496000.0,89987000.0,90353000.0,EBMT,,,,,,,,,,,
6280616.0,6255044.0,6194511.0,4521177.0,,279843847.0,318931581.0,363743379.0,103126406.0,,6676300.0,7257144.0,3448226.0,2649975.0,,-21801797.0,-9767943.0,-24369094.0,-38300224.0,,-11653117.0,4296785.0,-15849840.0,-15538942.0,,-5.86,-7.03,0.75,-7.55,-36772143.0,-43888242.0,4430941.0,-30675420.0,4855181.0,32328119.0,51450247.0,19004301.0,EBON,,,,,,,,,,,
2307099811.0,2301227763.0,1568930910.0,1568930910.0,,112333372000.0,110504796000.0,76121204000.0,73478307000.0,,63151074000.0,61149292000.0,46135464000.0,49102336000.0,,4114197000.0,-28428922000.0,5776423000.0,4068299000.0,,8235338000.0,5195489000.0,6965007000.0,5127362000.0,,1.98,1.82,3.641737,4.071124,4549774000.0,3635377000.0,5646141000.0,6387314000.0,37158908000.0,34074233000.0,34626834000.0,25400936000.0,EBR,,,,,,,,,,,
57800000.0,55700000.0,55100000.0,54300000.0,,649300000.0,1387700000.0,1611500000.0,1447000000.0,,860200000.0,1405800000.0,841000000.0,874800000.0,,-257900000.0,-149900000.0,96100000.0,395000000.0,,-206300000.0,-34100000.0,320200000.0,536900000.0,,-14.85,-4.47,4.32,5.79,-760500000.0,-211600000.0,219500000.0,305800000.0,1023000000.0,1076100000.0,1639400000.0,1462200000.0,EBS,,,,,,,,,,,
12272674.0,12133516.0,12038382.0,11937795.0,,329117000.0,282267000.0,346895000.0,334426000.0,,109707000.0,86813000.0,88085000.0,96057000.0,,51138000.0,43162000.0,58046000.0,33651000.0,,57157000.0,48000000.0,62233000.0,40330000.0,,3.11,3.53,3.51,2.64,38058000.0,42716000.0,42171000.0,31456000.0,170693000.0,170260000.0,159663000.0,147381000.0,EBTC,,,,,,,,,,,
41116694690.0,41116694690.0,41116694690.0,41116694690.0,,75706627000000.0,86154927000000.0,68489547000000.0,49899864000000.0,,105815527000000.0,115134839000000.0,95060928000000.0,46731754000000.0,,-4290364000000.0,14356800000000.0,9241059000000.0,-1930157000000.0,,19800552000000.0,36234570000000.0,22536021000000.0,9186704000000.0,,10244.0,16249.360628,8120.78895,821.077673,21060798000000.0,31604781000000.0,15649143000000.0,1586677000000.0,143189602000000.0,159611078000000.0,91881204000000.0,50223393000000.0,EC,,,,,,,,,,,
101893121.0,102382241.0,105707852.0,,,1838694945.0,1701873225.0,2187581365.0,,,,,5975.0,,,165606150.0,185867591.0,-2099917838.0,,,165606150.0,185867591.0,-2099917838.0,,,,-2.87,0.79,,294920943.0,-312896552.0,83995110.0,,297441776.0,-311169313.0,84349807.0,,ECAT,,,,,,,,,,,
9291810.0,9175247.0,9175247.0,9175247.0,,164901000.0,162730000.0,77273000.0,73034000.0,,234000000.0,174000000.0,9000000.0,18000000.0,,6099000.0,7554000.0,6345000.0,4967000.0,,6434000.0,7770000.0,6449000.0,5077000.0,,0.53,0.32,0.330414,0.397282,4456000.0,2720000.0,4042000.0,4860000.0,25842000.0,25043000.0,19916000.0,17132000.0,ECBK,,,,,,,,,,,
76948138.0,55045981.0,37526810.0,32354890.0,,735776704.0,499265764.0,526193085.0,361660688.0,,157713657.0,150769729.0,140694672.0,92798759.0,,-81570027.0,-74974805.0,-114708335.0,1221222.0,,-81570027.0,-74974805.0,-114708335.0,1221222.0,,,-2.21,3.94,1.65,118751871.0,-101812166.0,131856262.0,60886226.0,122687675.0,-92729988.0,140839410.0,64060176.0,ECC,-0.03,,,,,,,,,,
365748640.0,364761501.0,364155713.0,285700000.0,,8044700000.0,7236100000.0,7224200000.0,6166500000.0,,8733400000.0,9026500000.0,9155900000.0,7112700000.0,,1637000000.0,1075600000.0,1418900000.0,1371200000.0,,2411800000.0,1788400000.0,2061900000.0,1860200000.0,,4.82,3.83,3.95,-4.2,1372300000.0,1091700000.0,1129900000.0,-1205100000.0,15320200000.0,14187800000.0,12733100000.0,11790200000.0,ECL,,,,,,,,,,,
6002628.0,4744886.0,4713608.0,3037317.0,,7442000.0,17086000.0,36648000.0,23008972.0,,626000.0,699000.0,761000.0,2829180.0,,-14874000.0,-16645000.0,-13627000.0,-20050807.0,,-14668000.0,-16645000.0,-13627000.0,-20050807.0,,-3.42,-4.692345,-4.35,-9.0,-18834000.0,-22162000.0,-17218000.0,-23511050.0,16030000.0,8592000.0,5451000.0,3495832.0,ECOR,,,,,,,,,,,
23545000.0,23323000.0,24541000.0,31344685.0,,936538000.0,1179627000.0,1185261000.0,1217608000.0,,3318031000.0,2898821000.0,2997331000.0,3281634000.0,,101283000.0,134117000.0,252591000.0,278264000.0,,152991000.0,210681000.0,303053000.0,312864000.0,,-8.72,8.06,11.64,6.74,-206492000.0,194564000.0,350782000.0,211848000.0,1222680000.0,1398347000.0,1614499000.0,1501400000.0,ECPG,,,,,,,,,,,
140744045.0,139571272.0,137820971.0,137102143.0,,705464000.0,707229000.0,740737000.0,1277126000.0,,900193000.0,913534000.0,926712000.0,1429650000.0,,72262000.0,127736000.0,69873000.0,168761000.0,,137597000.0,186606000.0,129918000.0,223598000.0,,0.6,0.52,0.01,-2.06,71154000.0,73697000.0,-139949000.0,-278771000.0,691118000.0,820159000.0,611201000.0,495920000.0,ECVT,,,,,,,,,,,
337949965.0,337395390.0,337395390.0,,,-921410000.0,-196396000.0,-4102986000.0,,,1808388000.0,1578152000.0,1059304000.0,,,-1305600000.0,-618623000.0,-993019000.0,-437160000.0,,-1243406000.0,-461337000.0,-907283000.0,-368046000.0,,-2.79,-7.92,-4.205229,-1.603297,-940191000.0,-1564164000.0,-1173955000.0,-439659000.0,4666147000.0,3561994000.0,2779063000.0,2241063000.0,ECX,,,,,,,,,,,
379169735.0,378172758.0,377194412.0,365508234.0,,21158000000.0,20687000000.0,20037000000.0,18847000000.0,,25010000000.0,24415000000.0,25362000000.0,25079000000.0,,-2338000000.0,-233000000.0,-1220000000.0,-1711000000.0,,2156000000.0,3935000000.0,2733000000.0,2198000000.0,,7.25,4.68,3.86,3.29,2519000000.0,1660000000.0,1346000000.0,1101000000.0,14663000000.0,15670000000.0,13676000000.0,12246000000.0,ED,,,,,,,,,,,
37373312.0,37197731.0,33758564.0,29457744.0,,56923000.0,71630000.0,50055000.0,26247000.0,,8424000.0,9382000.0,10005000.0,11113000.0,,-18974000.0,-5344000.0,2799000.0,4000.0,,-14678000.0,-3024000.0,4445000.0,1977000.0,,-0.57,-0.09,0.02,-0.06,-21178000.0,-2933000.0,700000.0,-1704000.0,60423000.0,55109000.0,44066000.0,41662000.0,EDAP,,,,,,,,,,,
